demo_id,value,nyu_snapshot_id,max_impressions,min_impressions
14,,4181611,50,10
20,,4181611,200,40
21,,4181611,100,20
7,,4181611,350,70
9,,4181611,150,30
1,,4181611,850,170
3,,4181611,300,60
18,,4181611,1100,220
15,,4181611,500,100
16,,4181611,750,150
13,,4181611,250,50
20,,4766631,20,0
21,,4766631,40,0
19,,4766631,10,0
18,,4766631,160,0
15,,4766631,10,0
6,,4766631,10,0
12,,3597052,1000,0
12,,2988560,110,0
20,,2988560,190,0
21,,2988560,70,0
7,,2988560,190,0
9,,2988560,30,0
1,,2988560,230,0
18,,2988560,30,0
15,,2988560,30,0
16,,2988560,30,0
13,,2988560,30,0
20,,4576311,230,0
21,,4576311,40,0
19,,4576311,10,0
12,,4583191,450,0
14,,4583191,100,0
2,,4583191,10,0
7,,4810161,180,0
9,,4810161,30,0
5,,4810161,10,0
20,,4104258,40,0
21,,4104258,20,0
7,,4104258,70,0
9,,4104258,120,0
1,,4104258,90,0
3,,4104258,160,0
18,,4104258,80,0
15,,4104258,280,0
16,,4104258,10,0
13,,4104258,70,0
20,,4581691,200,0
21,,4581691,150,0
19,,4581691,10,0
12,,4131085,200,40
14,,4131085,250,50
20,,4131085,200,40
21,,4131085,700,140
7,,4131085,250,50
9,,4131085,1100,220
1,,4131085,100,20
3,,4131085,1000,200
18,,4131085,50,10
15,,4131085,700,140
13,,4131085,150,30
12,,3848884,50,0
14,,3848884,20,0
20,,3848884,120,0
21,,3848884,60,0
7,,3848884,130,0
9,,3848884,100,0
1,,3848884,180,0
3,,3848884,80,0
18,,3848884,60,0
15,,3848884,80,0
16,,3848884,20,0
13,,3848884,20,0
15,,4594326,120,0
6,,4594326,40,0
14,,3914103,750,0
1,,3914103,250,0
18,,4641920,50,0
15,,4641920,100,0
6,,4641920,10,0
12,,4800475,120,0
14,,4800475,180,0
2,,4800475,10,0
12,,3857404,40,0
14,,3857404,20,0
20,,3857404,140,0
21,,3857404,50,0
7,,3857404,150,0
9,,3857404,80,0
1,,3857404,170,0
3,,3857404,130,0
18,,3857404,100,0
15,,3857404,60,0
12,,2828982,100,0
14,,2828982,10,0
20,,2828982,170,0
21,,2828982,80,0
7,,2828982,220,0
9,,2828982,20,0
1,,2828982,150,0
3,,2828982,20,0
18,,2828982,110,0
15,,2828982,40,0
13,,2828982,20,0
16,,4618052,2350,470
13,,4618052,100,20
4,,4618052,50,10
20,,4714100,150,0
21,,4714100,10,0
19,,4714100,10,0
5,,4673825,20,0
3,,5022349,140,0
17,,5022349,40,0
20,,3977206,670,0
21,,3977206,320,0
20,,3102926,9500,1900
21,,3102926,2000,400
7,,3102926,29000,5800
9,,3102926,2500,500
1,,3102926,4500,900
7,,4655518,80,0
9,,4655518,140,0
5,,4655518,10,0
7,,4737041,50,0
9,,4737041,150,0
5,,4737041,10,0
12,,4601312,330,0
14,,4601312,130,0
2,,4601312,30,0
12,,4767134,170,0
14,,4767134,140,0
2,,4767134,10,0
12,,4659726,390,0
14,,4659726,120,0
2,,4659726,100,0
20,,4659726,200,0
21,,4659726,60,0
19,,4659726,30,0
7,,4659726,20,0
9,,4659726,20,0
5,,4659726,20,0
7,,4747322,120,0
9,,4747322,30,0
5,,4747322,10,0
15,,4593325,160,0
6,,4593325,160,0
1,,4747683,220,0
3,,4747683,50,0
17,,4747683,20,0
15,,4827460,90,0
6,,4827460,10,0
18,,4603530,160,0
15,,4603530,130,0
6,,4603530,10,0
7,,4701158,60,0
9,,4701158,90,0
5,,4701158,30,0
12,,4662143,150,0
14,,4662143,80,0
2,,4662143,10,0
1,,4789386,160,0
3,,4789386,130,0
17,,4789386,10,0
1,,4912892,180,0
3,,4912892,70,0
17,,4912892,10,0
18,,4912892,110,0
15,,4912892,70,0
6,,4912892,10,0
16,,4912892,60,0
13,,4912892,30,0
4,,4912892,30,0
16,,4709170,140,0
13,,4709170,70,0
4,,4709170,20,0
7,,4567001,140,0
9,,4567001,20,0
5,,4567001,10,0
3,,4819942,200,0
17,,4819942,20,0
16,,4819942,50,0
13,,4819942,100,0
4,,4819942,20,0
12,,2511228,80,0
14,,2511228,60,0
20,,2511228,130,0
21,,2511228,80,0
7,,2511228,90,0
9,,2511228,80,0
1,,2511228,120,0
3,,2511228,80,0
18,,2511228,130,0
15,,2511228,100,0
20,,4664136,360,0
21,,4664136,250,0
19,,4664136,10,0
20,,2923571,1000,0
16,,4703965,1800,360
13,,4703965,150,30
4,,4703965,50,10
8,,4703965,2150,430
11,,4703965,150,30
10,,4703965,50,10
18,,4700672,10,0
15,,4700672,60,0
6,,4700672,10,0
15,,4898874,300,0
6,,4898874,150,0
12,,4729337,10,0
14,,4729337,20,0
2,,4729337,10,0
12,,3843585,1100,550
14,,3843585,1000,500
20,,3843585,1000,500
21,,3843585,1100,550
7,,3843585,900,450
9,,3843585,900,450
1,,3843585,700,350
3,,3843585,900,450
18,,3843585,600,300
15,,3843585,600,300
16,,3843585,400,200
13,,3843585,200,100
1,,4760632,190,0
3,,4760632,50,0
17,,4760632,10,0
18,,4760632,170,0
15,,4760632,120,0
6,,4760632,10,0
12,,2436921,1000,0
18,,4744309,950,190
15,,4744309,500,100
6,,4744309,100,20
1,,4888728,50,0
3,,4888728,50,0
17,,4888728,10,0
12,,4552192,30,0
14,,4552192,10,0
20,,4552192,40,0
21,,4552192,30,0
7,,4552192,100,0
9,,4552192,60,0
1,,4552192,120,0
3,,4552192,60,0
18,,4552192,100,0
15,,4552192,80,0
16,,4552192,170,0
13,,4552192,130,0
12,,4906877,670,0
14,,4906877,310,0
2,,4906877,10,0
7,,3772866,210,0
9,,3772866,30,0
1,,3772866,150,0
18,,3772866,180,0
15,,3772866,30,0
16,,3772866,180,0
13,,3772866,210,0
1,,4629787,160,0
3,,4629787,110,0
17,,4629787,10,0
18,,4629787,180,0
15,,4629787,200,0
6,,4629787,20,0
20,,4819321,190,0
21,,4819321,10,0
19,,4819321,10,0
7,,4819321,120,0
9,,4819321,30,0
5,,4819321,10,0
18,,4819321,100,0
15,,4819321,10,0
6,,4819321,30,0
20,,5038593,160,0
21,,5038593,50,0
19,,5038593,10,0
12,,4832170,31000,6200
14,,4832170,18000,3600
2,,4832170,500,100
20,,4637258,410,0
21,,4637258,110,0
19,,4637258,10,0
7,,4652833,100,0
9,,4652833,130,0
5,,4652833,10,0
1,,4652833,10,0
3,,4652833,90,0
17,,4652833,10,0
12,,4711296,550,0
14,,4711296,420,0
2,,4711296,10,0
18,,4648736,100,0
15,,4648736,50,0
6,,4648736,10,0
18,,4869069,120,0
15,,4869069,60,0
6,,4869069,60,0
20,,4775899,110,0
21,,4775899,90,0
19,,4775899,10,0
5,,4654454,70,0
20,,4643044,220,0
21,,4643044,150,0
19,,4643044,10,0
12,,3185766,110,0
14,,3185766,330,0
20,,3185766,220,0
21,,3185766,220,0
9,,3185766,110,0
20,,4791602,70,0
21,,4791602,220,0
19,,4791602,10,0
12,,4878047,40,0
14,,4878047,150,0
2,,4878047,10,0
12,,2400728,100,0
14,,2400728,90,0
20,,2400728,190,0
21,,2400728,100,0
7,,2400728,130,0
9,,2400728,100,0
1,,2400728,90,0
3,,2400728,50,0
18,,2400728,60,0
15,,2400728,50,0
12,,3837873,1300,260
20,,3837873,1400,280
7,,3837873,850,170
1,,3837873,550,110
18,,3837873,750,150
12,,4489537,50,10
14,,4489537,100,20
20,,4489537,150,30
21,,4489537,200,40
7,,4489537,350,70
9,,4489537,550,110
1,,4489537,300,60
3,,4489537,750,150
18,,4489537,200,40
15,,4489537,1150,230
16,,4489537,200,40
13,,4489537,650,130
12,,4811097,540,0
14,,4811097,440,0
2,,4811097,10,0
18,,4698698,20,0
15,,4698698,110,0
6,,4698698,10,0
18,,4916165,270,0
15,,4916165,240,0
6,,4916165,10,0
1,,4763953,1100,220
3,,4763953,400,80
17,,4763953,50,10
7,,4765809,110,0
9,,4765809,110,0
5,,4765809,10,0
7,,4814631,40,0
9,,4814631,170,0
5,,4814631,10,0
7,,4910106,90,0
9,,4910106,90,0
5,,4910106,10,0
16,,4711335,80,0
13,,4711335,20,0
4,,4711335,10,0
7,,4775250,180,0
9,,4775250,180,0
5,,4775250,10,0
1,,4831447,160,0
3,,4831447,80,0
17,,4831447,10,0
16,,4839134,570,0
13,,4839134,280,0
4,,4839134,40,0
2,,4840204,80,0
7,,4567007,90,0
9,,4567007,130,0
5,,4567007,10,0
1,,4567007,170,0
3,,4567007,190,0
17,,4567007,10,0
1,,4812453,510,0
3,,4812453,120,0
17,,4812453,10,0
16,,4669009,670,0
13,,4669009,300,0
4,,4669009,10,0
16,,4651477,7200,3600
13,,4651477,200,100
4,,4651477,100,50
7,,4852942,80,0
9,,4852942,40,0
5,,4852942,20,0
12,,4573434,10,0
14,,4573434,40,0
2,,4573434,10,0
1,,4615025,140,0
3,,4615025,70,0
17,,4615025,10,0
18,,4641491,30,0
15,,4641491,230,0
6,,4641491,10,0
12,,4805864,27000,5400
14,,4805864,22000,4400
2,,4805864,500,100
12,,4876746,460,0
14,,4876746,60,0
2,,4876746,40,0
1,,4811507,90,0
3,,4811507,120,0
17,,4811507,10,0
18,,4783701,60,0
15,,4783701,60,0
6,,4783701,60,0
12,,4409707,10,0
14,,4409707,20,0
20,,4409707,20,0
21,,4409707,20,0
7,,4409707,50,0
9,,4409707,80,0
1,,4409707,70,0
3,,4409707,120,0
18,,4409707,110,0
15,,4409707,180,0
16,,4409707,110,0
13,,4409707,130,0
18,,4623436,170,0
15,,4623436,80,0
6,,4623436,10,0
12,,4876100,280,0
14,,4876100,170,0
2,,4876100,10,0
1,,4912073,35000,17500
3,,4912073,43000,21500
17,,4912073,1000,500
12,,4670113,110,0
14,,4670113,870,0
2,,4670113,10,0
16,,4615421,310,0
13,,4615421,100,0
4,,4615421,10,0
12,,3903587,60,0
14,,3903587,20,0
20,,3903587,70,0
21,,3903587,40,0
7,,3903587,60,0
9,,3903587,70,0
1,,3903587,180,0
3,,3903587,100,0
18,,3903587,160,0
15,,3903587,190,0
7,,4588710,20,0
9,,4588710,180,0
5,,4588710,10,0
18,,4865515,30,0
15,,4865515,140,0
6,,4865515,10,0
20,,4610584,200,0
21,,4610584,150,0
19,,4610584,10,0
12,,4890267,26000,5200
14,,4890267,7500,1500
2,,4890267,500,100
12,,4348014,80,0
14,,4348014,100,0
20,,4348014,90,0
21,,4348014,140,0
7,,4348014,40,0
9,,4348014,130,0
5,,4348014,10,0
1,,4348014,40,0
3,,4348014,110,0
18,,4348014,40,0
15,,4348014,120,0
16,,4348014,10,0
12,,3799725,2500,500
14,,3799725,1500,300
20,,3799725,3500,700
21,,3799725,1500,300
7,,3799725,5000,1000
9,,3799725,3000,600
1,,3799725,7000,1400
3,,3799725,4000,800
18,,3799725,6000,1200
15,,3799725,4500,900
16,,3799725,5000,1000
13,,3799725,2500,500
12,,4826195,210,0
14,,4826195,40,0
2,,4826195,20,0
18,,4826195,40,0
15,,4826195,100,0
6,,4826195,10,0
12,,4820888,160,0
14,,4820888,100,0
2,,4820888,30,0
7,,3681289,50,10
9,,3681289,100,20
1,,3681289,150,30
3,,3681289,250,50
18,,3681289,850,170
15,,3681289,1000,200
16,,3681289,1450,290
13,,3681289,950,190
12,,4879318,450,90
14,,4879318,800,160
2,,4879318,50,10
6,,4815842,20,0
12,,4711861,80,0
14,,4711861,130,0
2,,4711861,20,0
12,,4741899,310,0
14,,4741899,90,0
2,,4741899,10,0
20,,4741899,150,0
21,,4741899,60,0
19,,4741899,10,0
20,,4771201,100,0
21,,4771201,190,0
19,,4771201,10,0
20,,4848569,440,0
21,,4848569,220,0
19,,4848569,10,0
1,,4922783,120,0
3,,4922783,90,0
17,,4922783,30,0
12,,3118042,1000,0
12,,2407572,120,0
14,,2407572,180,0
20,,2407572,160,0
21,,2407572,130,0
7,,2407572,60,0
9,,2407572,60,0
1,,2407572,90,0
3,,2407572,50,0
18,,2407572,60,0
15,,2407572,50,0
7,,5025872,70,0
9,,5025872,160,0
5,,5025872,10,0
1,,4862759,60,0
3,,4862759,60,0
17,,4862759,10,0
14,,3166770,110,0
21,,3166770,160,0
9,,3166770,190,0
3,,3166770,230,0
15,,3166770,180,0
13,,3166770,100,0
12,,4833007,60,0
14,,4833007,330,0
2,,4833007,60,0
18,,5012574,130,0
15,,5012574,200,0
6,,5012574,20,0
9,,5010138,40,0
5,,5010138,40,0
12,,4826280,250,0
14,,4826280,200,0
2,,4826280,20,0
20,,4826280,100,0
21,,4826280,220,0
19,,4826280,10,0
12,,4836470,150,0
14,,4836470,90,0
2,,4836470,10,0
1,,4729057,110,0
3,,4729057,190,0
17,,4729057,10,0
18,,4729057,170,0
15,,4729057,110,0
6,,4729057,10,0
1,,4880162,200,40
3,,4880162,2200,440
17,,4880162,50,10
7,,4795993,90,0
9,,4795993,130,0
5,,4795993,20,0
12,,4614731,220,0
14,,4614731,80,0
2,,4614731,10,0
13,,4614731,20,0
4,,4614731,10,0
12,,2995569,800,0
20,,2995569,200,0
12,,5036666,510,1
14,,5036666,140,0
2,,5036666,10,0
12,,4885469,340,0
14,,4885469,180,0
2,,4885469,10,0
12,,2566337,70,0
14,,2566337,60,0
20,,2566337,110,0
21,,2566337,100,0
7,,2566337,70,0
9,,2566337,90,0
1,,2566337,140,0
3,,2566337,90,0
17,,2566337,10,0
18,,2566337,130,0
15,,2566337,70,0
1,,4910941,70,0
3,,4910941,160,0
17,,4910941,10,0
1,,4712075,90,0
3,,4712075,110,0
17,,4712075,10,0
7,,4559403,30,0
9,,4559403,150,0
5,,4559403,10,0
12,,3776308,2600,1300
14,,3776308,1300,650
20,,3776308,2300,1150
21,,3776308,1400,700
7,,3776308,1100,550
9,,3776308,900,450
16,,4625610,800,400
13,,4625610,500,250
4,,4625610,100,50
12,,2476208,300,60
14,,2476208,350,70
20,,2476208,450,90
21,,2476208,500,100
7,,2476208,550,110
9,,2476208,500,100
1,,2476208,650,130
3,,2476208,450,90
18,,2476208,500,100
15,,2476208,550,110
20,,4856133,120,0
21,,4856133,60,0
19,,4856133,60,0
12,,4731550,340,0
14,,4731550,200,0
2,,4731550,10,0
18,,4742152,60,0
15,,4742152,200,0
6,,4742152,10,0
12,,4596929,120,0
14,,4596929,60,0
2,,4596929,10,0
12,,4017011,140,0
14,,4017011,10,0
20,,4017011,220,0
21,,4017011,20,0
7,,4017011,190,0
9,,4017011,20,0
1,,4017011,200,0
3,,4017011,20,0
18,,4017011,100,0
15,,4017011,10,0
16,,4017011,10,0
12,,4653288,610,0
14,,4653288,370,0
2,,4653288,10,0
7,,4625662,80,0
9,,4625662,130,0
5,,4625662,10,0
7,,4676791,90,0
9,,4676791,90,0
5,,4676791,10,0
20,,4755388,220,0
21,,4755388,30,0
19,,4755388,10,0
20,,4592939,70,0
21,,4592939,150,0
19,,4592939,30,0
12,,4744667,130,0
14,,4744667,110,0
2,,4744667,10,0
18,,4814014,130,0
15,,4814014,160,0
6,,4814014,40,0
16,,4814014,210,0
13,,4814014,50,0
4,,4814014,10,0
4,,4727792,20,0
7,,4618657,80,0
9,,4618657,100,0
5,,4618657,10,0
17,,4769631,200,0
7,,3653833,110,0
1,,3653833,110,0
3,,3653833,220,0
18,,3653833,110,0
15,,3653833,220,0
16,,3653833,220,0
12,,4682212,90,0
14,,4682212,150,0
2,,4682212,20,0
7,,4682212,50,0
9,,4682212,130,0
5,,4682212,10,0
16,,4604568,3050,610
13,,4604568,550,110
4,,4604568,50,10
12,,4696807,60,0
14,,4696807,30,0
2,,4696807,10,0
20,,4696807,340,0
21,,4696807,10,0
19,,4696807,10,0
16,,4726590,300,0
13,,4726590,670,0
4,,4726590,10,0
1,,4649811,120,0
3,,4649811,140,0
17,,4649811,10,0
12,,4923897,2800,560
14,,4923897,2100,420
2,,4923897,50,10
18,,4679570,210,0
15,,4679570,170,0
6,,4679570,10,0
12,,4627341,260,0
14,,4627341,230,0
2,,4627341,10,0
18,,5008118,270,0
15,,5008118,90,0
6,,5008118,90,0
12,,4643167,10,0
14,,4643167,50,0
2,,4643167,10,0
12,,3475757,1000,0
18,,4572832,600,120
15,,4572832,1050,210
6,,4572832,150,30
16,,4572832,700,140
13,,4572832,850,170
4,,4572832,200,40
12,,4482358,100,0
14,,4482358,180,0
20,,4482358,50,0
21,,4482358,210,0
7,,4482358,70,0
9,,4482358,170,0
1,,4482358,20,0
3,,4482358,70,0
15,,4482358,40,0
16,,4482358,10,0
13,,4482358,30,0
12,,3909785,50,10
14,,3909785,600,120
20,,3909785,100,20
21,,3909785,1300,260
7,,3909785,50,10
9,,3909785,1150,230
3,,3909785,800,160
15,,3909785,450,90
13,,3909785,200,40
9,,3523845,1850,370
3,,3523845,3100,620
12,,4760704,230,0
14,,4760704,110,0
2,,4760704,10,0
12,,3808467,60,0
14,,3808467,60,0
20,,3808467,110,0
21,,3808467,40,0
7,,3808467,140,0
9,,3808467,60,0
1,,3808467,150,0
3,,3808467,100,0
18,,3808467,130,0
15,,3808467,90,0
12,,5020895,6100,3050
14,,5020895,3700,1850
2,,5020895,100,50
20,,4794767,130,0
21,,4794767,140,0
19,,4794767,10,0
7,,4864671,140,0
9,,4864671,120,0
5,,4864671,10,0
6,,4716551,500,0
20,,4849573,120,0
21,,4849573,10,0
19,,4849573,10,0
1,,4849573,150,0
3,,4849573,50,0
17,,4849573,10,0
1,,4886011,390,0
3,,4886011,250,0
17,,4886011,10,0
12,,3051106,270,0
14,,3051106,120,0
20,,3051106,170,0
21,,3051106,70,0
7,,3051106,50,0
9,,3051106,40,0
1,,3051106,30,0
3,,3051106,100,0
18,,3051106,10,0
15,,3051106,30,0
13,,3051106,20,0
12,,4590150,120,0
14,,4590150,110,0
2,,4590150,10,0
20,,4590150,80,0
21,,4590150,20,0
19,,4590150,20,0
12,,3985861,3200,1600
14,,3985861,1200,600
20,,3985861,2400,1200
21,,3985861,1000,500
7,,3985861,800,400
9,,3985861,500,250
1,,3985861,100,50
3,,3985861,100,50
12,,4003355,450,90
14,,4003355,250,50
20,,4003355,650,130
21,,4003355,500,100
7,,4003355,550,110
9,,4003355,450,90
1,,4003355,400,80
3,,4003355,850,170
18,,4003355,100,20
15,,4003355,500,100
18,,4761547,1700,850
15,,4761547,2100,1050
6,,4761547,200,100
16,,4761547,1300,650
13,,4761547,1500,750
4,,4761547,200,100
1,,4819574,130,0
3,,4819574,40,0
17,,4819574,10,0
18,,4819574,170,0
15,,4819574,190,0
6,,4819574,20,0
18,,5020437,200,40
15,,5020437,350,70
6,,5020437,50,10
12,,3541293,600,120
14,,3541293,200,40
20,,3541293,700,140
21,,3541293,350,70
7,,3541293,700,140
9,,3541293,350,70
1,,3541293,400,80
3,,3541293,350,70
18,,3541293,500,100
15,,3541293,300,60
16,,3541293,150,30
13,,3541293,50,10
1,,4916894,130,0
3,,4916894,50,0
17,,4916894,20,0
16,,4830929,20,0
13,,4830929,10,0
4,,4830929,10,0
18,,3906766,17000,3400
15,,3906766,32000,6400
12,,4805977,140,0
14,,4805977,90,0
2,,4805977,10,0
20,,4732315,70,0
21,,4732315,120,0
19,,4732315,10,0
18,,4909312,130,0
15,,4909312,130,0
6,,4909312,10,0
12,,3222958,1000,500
14,,3222958,1000,500
20,,3222958,4000,2000
21,,3222958,4000,2000
7,,3222958,11000,5500
9,,3222958,8000,4000
1,,3222958,10000,5000
3,,3222958,10000,5000
18,,3222958,20000,10000
15,,3222958,25000,12500
12,,5012650,370,0
14,,5012650,20,0
2,,5012650,10,0
1,,5018512,190,0
3,,5018512,80,0
17,,5018512,10,0
16,,5029265,380,0
13,,5029265,570,1
4,,5029265,40,0
18,,4853320,270,0
15,,4853320,210,0
6,,4853320,20,0
7,,4904259,140,0
9,,4904259,80,0
5,,4904259,10,0
18,,4739588,2000,400
15,,4739588,1150,230
6,,4739588,150,30
16,,4739588,650,130
13,,4739588,500,100
4,,4739588,50,10
21,,4769708,50,0
19,,4769708,50,0
18,,4653475,110,0
15,,4653475,40,0
6,,4653475,10,0
16,,4653475,360,0
13,,4653475,360,0
4,,4653475,10,0
7,,4788346,100,0
9,,4788346,120,0
5,,4788346,10,0
7,,4672277,90,0
9,,4672277,100,0
5,,4672277,10,0
12,,3799538,10500,2100
14,,3799538,9500,1900
20,,3799538,6500,1300
21,,3799538,7000,1400
7,,3799538,3000,600
9,,3799538,3500,700
1,,3799538,1000,200
3,,3799538,1500,300
18,,3799538,1000,200
15,,3799538,1000,200
16,,3799538,1000,200
13,,3799538,1000,200
12,,2854746,440,0
20,,2854746,550,0
16,,4888961,1850,370
13,,4888961,200,40
4,,4888961,50,10
20,,4821553,110,0
21,,4821553,20,0
19,,4821553,20,0
1,,4821553,170,0
3,,4821553,80,0
17,,4821553,20,0
18,,4821553,80,0
15,,4821553,80,0
6,,4821553,20,0
12,,4886612,160,0
14,,4886612,60,0
2,,4886612,10,0
6,,4886612,10,0
16,,4886612,210,0
13,,4886612,10,0
4,,4886612,30,0
20,,4912318,180,0
21,,4912318,180,0
19,,4912318,10,0
16,,4714521,760,0
13,,4714521,70,0
4,,4714521,40,0
18,,4588218,650,130
15,,4588218,350,70
6,,4588218,50,10
12,,4398886,450,90
14,,4398886,300,60
20,,4398886,600,120
21,,4398886,450,90
7,,4398886,700,140
9,,4398886,600,120
1,,4398886,300,60
3,,4398886,550,110
18,,4398886,150,30
15,,4398886,450,90
16,,4398886,50,10
13,,4398886,150,30
12,,4026812,550,110
14,,4026812,250,50
20,,4026812,800,160
21,,4026812,450,90
7,,4026812,650,130
9,,4026812,400,80
1,,4026812,400,80
3,,4026812,250,50
18,,4026812,350,70
15,,4026812,350,70
16,,4026812,100,20
13,,4026812,100,20
12,,3732296,150,0
14,,3732296,40,0
20,,3732296,180,0
21,,3732296,60,0
7,,3732296,170,0
9,,3732296,70,0
1,,3732296,150,0
3,,3732296,30,0
18,,3732296,70,0
15,,3732296,20,0
16,,4614860,1850,370
13,,4614860,1450,290
4,,4614860,100,20
20,,5020360,190,0
21,,5020360,20,0
19,,5020360,10,0
18,,5020360,80,0
15,,5020360,60,0
6,,5020360,10,0
18,,4893214,30,0
15,,4893214,50,0
6,,4893214,10,0
18,,4745941,80,0
15,,4745941,90,0
6,,4745941,10,0
4,,4588518,50,0
20,,4650888,190,0
21,,4650888,130,0
19,,4650888,10,0
17,,4800383,330,0
16,,4625765,160,0
13,,4625765,60,0
4,,4625765,10,0
20,,4607230,160,0
21,,4607230,220,0
19,,4607230,20,0
18,,4927120,150,0
15,,4927120,20,0
6,,4927120,10,0
20,,4893295,150,0
21,,4893295,40,0
19,,4893295,10,0
12,,4686265,210,0
14,,4686265,70,0
2,,4686265,10,0
20,,4686265,220,0
21,,4686265,50,0
19,,4686265,10,0
18,,4588511,120,0
15,,4588511,120,0
6,,4588511,10,0
6,,5020972,40,0
12,,4103365,1200,600
14,,4103365,1100,550
20,,4103365,900,450
21,,4103365,600,300
7,,4103365,700,350
9,,4103365,700,350
1,,4103365,1100,550
3,,4103365,900,450
18,,4103365,800,400
15,,4103365,900,450
16,,4103365,100,50
13,,4103365,200,100
20,,4863594,60,0
21,,4863594,130,0
19,,4863594,20,0
18,,4795842,300,60
15,,4795842,650,130
6,,4795842,50,10
18,,4430846,10,0
15,,4430846,60,0
16,,4430846,50,0
13,,4430846,20,0
8,,4430846,440,0
11,,4430846,340,0
10,,4430846,10,0
12,,4148142,110,0
14,,4148142,90,0
20,,4148142,90,0
21,,4148142,90,0
7,,4148142,110,0
9,,4148142,140,0
1,,4148142,80,0
3,,4148142,110,0
18,,4148142,50,0
15,,4148142,60,0
12,,4730220,100,0
14,,4730220,190,0
2,,4730220,10,0
1,,4630589,80,0
3,,4630589,100,0
17,,4630589,10,0
12,,4567489,800,160
14,,4567489,450,90
2,,4567489,50,10
7,,4867460,70,0
9,,4867460,70,0
5,,4867460,10,0
20,,4622731,50,0
21,,4622731,90,0
19,,4622731,10,0
18,,4622731,50,0
15,,4622731,170,0
6,,4622731,10,0
20,,4671803,170,0
21,,4671803,170,0
19,,4671803,50,0
1,,4774493,50,0
3,,4774493,50,0
17,,4774493,10,0
7,,4687537,70,0
9,,4687537,90,0
5,,4687537,20,0
15,,4687537,90,0
6,,4687537,20,0
12,,4756033,350,0
14,,4756033,570,0
2,,4756033,70,0
12,,4643135,1750,350
14,,4643135,800,160
2,,4643135,50,10
20,,4644864,200,40
21,,4644864,1000,200
19,,4644864,50,10
12,,4681302,310,0
14,,4681302,100,0
2,,4681302,10,0
12,,3722479,110,0
14,,3722479,40,0
20,,3722479,110,0
21,,3722479,60,0
7,,3722479,160,0
9,,3722479,40,0
1,,3722479,120,0
3,,3722479,80,0
18,,3722479,100,0
15,,3722479,100,0
6,,3722479,10,0
18,,4806467,210,0
15,,4806467,240,0
6,,4806467,10,0
16,,4806467,100,0
13,,4806467,150,0
4,,4806467,10,0
7,,4757238,150,0
9,,4757238,90,0
5,,4757238,10,0
20,,4882212,250,0
21,,4882212,100,0
19,,4882212,10,0
20,,4596705,170,0
21,,4596705,80,0
19,,4596705,10,0
7,,4596705,100,0
9,,4596705,130,0
5,,4596705,10,0
18,,4889814,210,0
15,,4889814,40,0
6,,4889814,40,0
12,,3785104,1000,0
14,,3968255,5000,2000
21,,3968255,10000,4000
7,,3968255,5000,2000
9,,3968255,35000,14000
1,,3968255,15000,6000
3,,3968255,90000,36000
18,,3968255,30000,12000
15,,3968255,170000,68000
16,,3968255,10000,4000
13,,3968255,95000,38000
18,,4638905,440,0
15,,4638905,60,0
6,,4638905,10,0
20,,4682798,50,0
21,,4682798,50,0
19,,4682798,50,0
1,,4682798,50,0
3,,4682798,80,0
17,,4682798,20,0
19,,4840199,1000,0
2,,4643875,330,0
1,,4833753,40,0
3,,4833753,60,0
17,,4833753,10,0
18,,4833753,240,0
15,,4833753,290,0
6,,4833753,20,0
1,,4839560,120,0
3,,4839560,220,0
17,,4839560,10,0
18,,4908903,290,0
15,,4908903,50,0
6,,4908903,30,0
1,,4747874,80,0
3,,4747874,160,0
17,,4747874,10,0
16,,4673137,520,0
13,,4673137,20,0
4,,4673137,40,0
10,,4673137,40,0
12,,3405715,150,0
14,,3405715,80,0
20,,3405715,50,0
21,,3405715,120,0
7,,3405715,80,0
9,,3405715,80,0
1,,3405715,30,0
3,,3405715,120,0
18,,3405715,30,0
15,,3405715,30,0
16,,3405715,50,0
13,,3405715,30,0
8,,3405715,50,0
11,,3405715,50,0
12,,4761147,130,0
14,,4761147,110,0
2,,4761147,10,0
12,,4817229,690,0
14,,4817229,280,0
2,,4817229,10,0
12,,4753295,2850,570
14,,4753295,2050,410
2,,4753295,50,10
12,,3950422,80,0
14,,3950422,40,0
20,,3950422,100,0
21,,3950422,50,0
7,,3950422,190,0
9,,3950422,50,0
1,,3950422,140,0
3,,3950422,110,0
18,,3950422,110,0
15,,3950422,80,0
16,,4818932,900,180
13,,4818932,850,170
4,,4818932,50,10
16,,4842050,230,0
13,,4842050,80,0
4,,4842050,10,0
12,,3858226,250,50
14,,3858226,350,70
20,,3858226,350,70
21,,3858226,350,70
7,,3858226,400,80
9,,3858226,500,100
1,,3858226,550,110
3,,3858226,600,120
18,,3858226,550,110
15,,3858226,800,160
12,,4924786,280,0
14,,4924786,40,0
2,,4924786,10,0
1,,4666998,40,0
3,,4666998,110,0
17,,4666998,20,0
12,,4737789,9000,1800
14,,4737789,5500,1100
2,,4737789,500,100
18,,5031764,360,0
15,,5031764,610,1
6,,5031764,10,0
20,,4701316,150,0
21,,4701316,110,0
19,,4701316,10,0
7,,3930095,200,40
9,,3930095,150,30
1,,3930095,400,80
3,,3930095,500,100
18,,3930095,900,180
15,,3930095,850,170
16,,3930095,1050,210
13,,3930095,650,130
12,,2839155,130,0
14,,2839155,170,0
20,,2839155,90,0
21,,2839155,170,0
7,,2839155,70,0
